Study ID,Team member,Author (last name of first author),Year published (>=2010),Journal,Title,DOI Link,Type of study ,"Name of initiative - larger umbrella initiative, not project (if other, add initiative)",Name of project,Implementing institution,World region ,Country ,Sub-national region (e.g. State/Province),Site name (text descr of site e.g. park name),latitude,longitude,Restoration status,Restoration Start Year,Ending Year,Area under restoration (if restoration began before 2000),Calculate area from 2000 (assuming linear),Area under restoration (original unit),Area (conversion factor),Total Area,Area (categorical),Total cost (number only in USD),Forest defined (Y/N),Definition of forest,(1) Tropical and Subtropical Moist Broadleaf Forests,(2) Tropical and Subtropical Dry Broadleaf Forests,(3) Tropical and Subtropical Coniferous Forests,(4) Temperate Broadleaf and Mixed Forests,(5) Temperate Coniferous Forests,(6) Boreal Forests/Taiga,"(7) Tropical and subtropical grasslands, savannas, and shrublands","(8) Temperate Grasslands, Savannas, and Shrublands",(9) Flooded Grasslands and Savannas,(10) Montane Grasslands and Shrublands,(11) Tundra,"(12) Mediterranean Forests, Woodlands, and Scrub",(13) Deserts and Xeric Shrublands,(14) Mangroves,(15) Wetlands,(1) Natural regeneration,(2) Assisted regeneration,(3) Regeneration unspecified,(4) Active ecological restoration,(5) Mixed timber species plantation,(6) Monoculture timber plantation,(7) Plantation and/or woodlot unspecified,"(8) Agroforestry (fruit, nut, oil palm, etc)",(9) Multistrata agroforestry (e.g. shade grown crops),(10 Tree intercropping agroforestry (trees in croplands >30%),(11) Silvopastoral systems (trees in pasture >30%),(12) Transitional land use (agroforestry as a transitional phase towards ecological restoration),(13) Afforestation (active planting in non-forest ecosystem e.g. natural grasslands),"Dominant restored species (if other, add scientific name)",Native or exotic species,Restored stand age (note number of years),"Survival rate (%, note number only)",(1) Agriculture unspecified,(2) Cropland,(3) Pasture/ Grazing lands,(4) Agro-silvo-pastoral system,(5) Shifting cultivation/fallow,(6) Aquaculture,(7) Tree monocrop/ Plantation,(8) Deforested (clear cut),(9) Degraded (selective logging),"(10) Land used for extractive activities (e.g. mining, oil & gas)",(11) Fire,"(12) Non-fire disturbance (e.g. landslide, hurricane)",(13) Marginal land and/or abandoned land,(14) Other,Unknown,Age of previous disturbance/ land use (note number of years),(1) Ecosystem function,(2) Water provision/quality,(3) Biodiversity and habitat recovery,(4) Ecological connectivity,(5) Elimination of exotic/ invasive species,(6) Carbon sequestration,(7) Soil fertility,"(8) Reduce risks (erosion, windbreaks, flood control)",(9) Reclamation (clean up and repair after extraction activities),(10) Regulatory,(11) Payment for ecosystem service,(12) Agroforestry/ commercial,(13) Local employment and enhacing livelihoods,(14) Recreation/ eco-tourism,(15) Other,Unknown,Biomass measured? y/n,Biomass change (+/-),Biomass value (Mg/ha),C sequestration measured? y/n,C sequestration change? +/-,C sequestration value (Mg/ha),Water quality measured (?),Water quality change? +/-,Water quality value,Biodiversity measured? y/n,Biodiversity change +/-,Biodiversity value,"Soil nutrients (SOC, N, P) measured? y/n","Soil nutrients (SOC, N, P) change? +/-","Soil nutrients (SOC, N, P) value",Other ecosystem function measured? (record function),Other ecosystem function change,Other ecosystem function value,Notes
175,Alice,Baumann,2012,Remote Sensing of the Environment,Using the Landsat record to detect forest-cover changes during and after the collapse of the Soviet Union in the temperate zone of European Russia,10.1016/j.rse.2012.05.001,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Russia,Kostromo,,59.009511,44.785998,Unknown,2000,,,#N/A,175000,1,175000,"(5) >100,000 ha / >1000 km2",,Y,(3) - other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,unknown,,,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
175,Alice,Baumann,2012,Remote Sensing of the Environment,Using the Landsat record to detect forest-cover changes during and after the collapse of the Soviet Union in the temperate zone of European Russia,10.1016/j.rse.2012.05.001,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Russia,Novgorud,,58.541402,31.578332,Unknown,2000,,,#N/A,35000,1,35000,"(4) 20,000-100,000 ha/ 200-1000 km2",,Y,(3) - other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,unknown,,,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
175,Alice,Baumann,2012,Remote Sensing of the Environment,Using the Landsat record to detect forest-cover changes during and after the collapse of the Soviet Union in the temperate zone of European Russia,10.1016/j.rse.2012.05.001,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Russia,Perm,,57.218481,55.141881,Unknown,2000,,,#N/A,45000,1,45000,"(4) 20,000-100,000 ha/ 200-1000 km2",,Y,(3) - other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,unknown,,,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
175,Alice,Baumann,2012,Remote Sensing of the Environment,Using the Landsat record to detect forest-cover changes during and after the collapse of the Soviet Union in the temperate zone of European Russia,10.1016/j.rse.2012.05.001,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Russia,Smolensk,,54.22528,32.852852,Unknown,2000,,,#N/A,40000,1,40000,"(4) 20,000-100,000 ha/ 200-1000 km2",,Y,(3) - other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,unknown,,,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
175,Alice,Baumann,2012,Remote Sensing of the Environment,Using the Landsat record to detect forest-cover changes during and after the collapse of the Soviet Union in the temperate zone of European Russia,10.1016/j.rse.2012.05.001,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Russia,Udmurtia,,57.328718,52.344229,Unknown,2000,,,#N/A,95000,1,95000,"(4) 20,000-100,000 ha/ 200-1000 km2",,Y,(3) - other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,unknown,,,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
175,Alice,Baumann,2012,Remote Sensing of the Environment,Using the Landsat record to detect forest-cover changes during and after the collapse of the Soviet Union in the temperate zone of European Russia,10.1016/j.rse.2012.05.001,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Russia,Vladimir,,55.422967,41.131999,Unknown,2000,,,#N/A,115000,1,115000,"(5) >100,000 ha / >1000 km2",,Y,(3) - other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,unknown,,,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,"paper references some ""planted forest"" - but no specifics about why, who, or whether plantation vs active ecol. so left as afforestation and regeneration unspecified"
157,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2020,,Grey literature,,,,SSA (Sub-Saharan Africa),Rwanda,Entire Country,,-2.37186,29.427124,Unknown,2011,2018,,#N/A,708628,1,708628,"(5) >100,000 ha / >1000 km2",,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,unknown,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,,,Y,positive,"27,860,228 tCO2e ",N,,,Y,,,N,,,N,,,"Data were gathered mainly from the 2011–2018 IUCN FLR stock-take exercise for Rwanda (IUCN, 2018a) and from rapid appraisals by different private and public institutions. ""restoration activities reported are: afforestation, agroforestry, improved management of public and private forest plantations, terracing, river bank protection, organic farming buffer zone protection, hillside irrigation, lake shore protection and natural forest protection."" "
166,Alice,Akinyemi,2017,Applied Geography,Land change in the central Albertine rift: Insights from analysis and mapping of land use-land cover change in north-western Rwanda,10.1016/j.apgeog.2017.07.016,Remote sensing,,PAREF and others,Government,SSA (Sub-Saharan Africa),Rwanda,Northern Province,Musanze district,-1.503399,29.594728,Unknown,2003,,,#N/A,36.5,100,3650,(2) 1000-5000 ha / 10-50 km2,,Y,(3) - other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,,unknown,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,forest definition = 60% canopy cover
185,Alice,Cormier-Salem,2016,African Journal of Aquatic Science,Mangrove reforestation: greening or grabbing coastal zones and deltas? Case studies in Senegal,10.2989/16085914.2016.1146122,Multiple,,Plant your tree,NGO,SSA (Sub-Saharan Africa),Senegal,Fatick,Saloum Delta,13.949622,-16.51249,Ongoing failure,2006,,,#N/A,1400,1,1400,(2) 1000-5000 ha / 10-50 km2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Rhizophora mangle,native,,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,,,Y,no change,,N,,,Y,positive,fish,N,,,N,,,because restoration not successful C storage not successful- conclusions were to invest in other countries restoring mangroves for C seques. rather than continue trying to store
185,Alice,Cormier-Salem,2016,African Journal of Aquatic Science,Mangrove reforestation: greening or grabbing coastal zones and deltas? Case studies in Senegal,10.2989/16085914.2016.1146122,Multiple,,Plant your tree,NGO,SSA (Sub-Saharan Africa),Senegal,Ziguinchor,Lower Casamance ,12.660493,-16.540575,Ongoing failure,2006,,,#N/A,12600,1,12600,"(3) 5000-20,000 ha / 50-200 km2",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Rhizophora mangle,native,,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,,,Y,no change,,N,,,Y,positive,fish,N,,,N,,,because restoration not successful C storage not successful- conclusions were to invest in other countries restoring mangroves for C seques. rather than continue trying to store
169,Alice,Anaya-Romero,2016,Ecosystem Services,Evaluation of forest ecosystem services in Mediterranean areas. A regional case study in South Spain,10.1016/j.ecoser.2016.07.002,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Spain,Andalusia,Sierra Morena Atlántica,37.853873,-6.831543,Unknown,1956,2007,4502,617.9215686,617.9215686,1,617.9215686,(1) 100-1000 ha/ 1-10 km2 ,,Y,(3) - other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Quercus spp.,native,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N,,,Y,positive,1.920714976,N,,,N,,,N,,,N,,,
169,Alice,Anaya-Romero,2016,Ecosystem Services,Evaluation of forest ecosystem services in Mediterranean areas. A regional case study in South Spain,10.1016/j.ecoser.2016.07.002,Remote sensing,,,Government,"EU (Europe and Central Asia, includes Russia)",Spain,Andalusia,Litoral Mediterraneo,36.740571,-4.220004,Unknown,1956,2007,1485,203.8235294,203.8235294,1,203.8235294,(1) 100-1000 ha/ 1-10 km2 ,,Y,(3) - other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Pine,unknown,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N,,,Y,positive,34.93761141,N,,,N,,,N,,,N,,,
169,Alice,Anaya-Romero,2016,Ecosystem Services,Evaluation of forest ecosystem services in Mediterranean areas. A regional case study in South Spain,10.1016/j.ecoser.2016.07.002,Remote sensing,,,Government,"EU (Europe and Central Asia, includes Russia)",Spain,Andalusia,Sierra Morena Atlántica,37.853873,-6.831543,Unknown,1956,2007,9605,1318.333333,1318.333333,1,1318.333333,(2) 1000-5000 ha / 10-50 km2,,Y,(3) - other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Pine,unknown,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N,,,Y,positive,23.40692654,N,,,N,,,N,,,N,,,
169,Alice,Anaya-Romero,2016,Ecosystem Services,Evaluation of forest ecosystem services in Mediterranean areas. A regional case study in South Spain,10.1016/j.ecoser.2016.07.002,Remote sensing,,,Government,"EU (Europe and Central Asia, includes Russia)",Spain,Andalusia,Sierra Morena Atlántica,37.853873,-6.831543,Unknown,1956,2007,40431,5549.352941,5549.352941,1,5549.352941,"(3) 5000-20,000 ha / 50-200 km2",,Y,(3) - other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Eucalyptus,exotic,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N,,,Y,positive,5.560671995,N,,,N,,,N,,,N,,,
169,Alice,Anaya-Romero,2016,Ecosystem Services,Evaluation of forest ecosystem services in Mediterranean areas. A regional case study in South Spain,10.1016/j.ecoser.2016.07.002,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Spain,Andalusia,Sierra Morena Atlántica,37.853873,-6.831543,Unknown,1956,2007,61048,8379.137255,8379.137255,1,8379.137255,"(3) 5000-20,000 ha / 50-200 km2",,Y,(3) - other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mixed species,unknown,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,Y,positive,5.665744217,N,,,N,,,N,,,N,,,
169,Alice,Anaya-Romero,2016,Ecosystem Services,Evaluation of forest ecosystem services in Mediterranean areas. A regional case study in South Spain,10.1016/j.ecoser.2016.07.002,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Spain,Andalusia,Campiña,37.556697,-4.767818,Unknown,1956,2007,6976,957.4901961,957.4901961,1,957.4901961,(1) 100-1000 ha/ 1-10 km2 ,,Y,(3) - other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mixed species,unknown,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,Y,positive,22.31179169,N,,,N,,,N,,,N,,,
184,Alice,Cohen,2011,The Geographical Journal,A multi-scale and multi-disciplinary approach to monitor landscape dynamics: a case study in the Catalan pre-Pyrenees (Spain),,Multiple,,Natura 2000,,"EU (Europe and Central Asia, includes Russia)",Spain,Girona,Hortmoier and Sant Aniol Valleys,42.299851,2.544654,Unknown,1957,2003,2393.61,156.105,156.105,1,156.105,(1) 100-1000 ha/ 1-10 km2 ,,Y,(3) - other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,unknown,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
231,Lillian,Sanchez-Olivier,2015,Peerj,Low effect of young afforestations on bird communities inhabiting heterogeneous Mediterranean cropland,10.7717/peerj.1453,Field,,,,"EU (Europe and Central Asia, includes Russia)",Spain,Ciudad Real,Campo de Montiel,39,4,Unknown,1993,2013,38135,24787.75,24787.75,1,24787.75,"(4) 20,000-100,000 ha/ 200-1000 km2",(8) unknown,N,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Pine,native,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,,,N,,,N,,,Y,no change,bird community richness,N,,,N,,,"no motive given beyond abandonment of cropland; pine plantations imply timber/agroforestry/commercial incentive, but not stated"
158,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2020,,Grey literature,,,Multiple,SA (South Asia),Sri Lanka,Entire Country,,7.080602,81.066199,Unknown,2011,2018,,#N/A,9700,1,9700,"(3) 5000-20,000 ha / 50-200 km2",,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,,unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,,,,Y,positive,,,,,Y,,,,,,,,,
186,Alice,Corradini,2016,iForest- Biogeosciences and Forestry,An overview of Italian participation in afforestation and reforestation projects under the Clean Development Mechanism,10.3832/ifor1654-009,Review,CDM,Project 1578: Uganda Nile Basin Reforestation Project No. 3,Multiple,SSA (Sub-Saharan Africa),Uganda,,"Mbarara-Rwampara county, Isingiro-Isingiro county, Ntungamo-Ruhama county",-0.811705,30.614851,Unknown,2009,,,#N/A,254,1,254,(1) 100-1000 ha/ 1-10 km2 ,,N,(3) - other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Maesopsis eminii, Prunus africana, Pinus caribea",both native and exotic,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,
186,Alice,Corradini,2016,iForest- Biogeosciences and Forestry,An overview of Italian participation in afforestation and reforestation projects under the Clean Development Mechanism,10.3832/ifor1654-009,Review,CDM,Uganda Nile Basin Reforestation Prject No. 5,Multiple,SSA (Sub-Saharan Africa),Uganda,,"Mbarara-Rwampara county, Isingiro-Isingiro county, Ntungamo-Ruhama county",-0.811705,30.614851,Unknown,2011,,,#N/A,382,1,382,(1) 100-1000 ha/ 1-10 km2 ,,N,(3) - other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Pinus caribea,both native and exotic,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,
243,Alice,Thomas,2019,Land Use Policy,An evaluation of Scottish woodland grant schemes using site suitability modelling,10.1016/j.landusepol.2016.03.030,Other,,,,"EU (Europe and Central Asia, includes Russia)",United Kingdom,Scotland,Lochaber Forest District,56.84643,-5.101959,Ongoing,1998,2014,6253,5471.375,6253,1,6253,"(3) 5000-20,000 ha / 50-200 km2",(8) unknown,N,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Picea sitchensis,native,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,N,,,N,,,N,,,N,,,N,,,N,,,
159,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2021,,Grey literature,,,,NA (North America),United States,,,38.039074,-107.382947,Unknown,2011,2018,,#N/A,195000,1,195000,"(5) >100,000 ha / >1000 km2",,,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,,,,,Y,,,,,,,,,
160,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2022,,Grey literature,,,,NA (North America),United States,,,38.039074,-107.382947,Unknown,2011,2018,,#N/A,439000,1,439000,"(5) >100,000 ha / >1000 km2",,,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,,,,,Y,,,,,,,,,
161,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2023,,Grey literature,,,,NA (North America),United States,,,38.039074,-107.382947,Unknown,2011,2018,,#N/A,793000,1,793000,"(5) >100,000 ha / >1000 km2",,,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,,,,,Y,,,,,,,,,
181,Alice,Campbell,2015,Photogrammetric Engineering and Remote Sensing,Optimal land cover mapping and change analysis in northeastern Oregon using Landsat imagery,10.14358/PERS.81.1.37,Remote sensing,,,Government,NA (North America),United States,Oregon,Union and Baker counties,45.001875,-117.948805,Unknown,2001,,,#N/A,1926,1,1926,(2) 1000-5000 ha / 10-50 km2,,N,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,native,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,US Forest Service land- regen after harvest I think. Discuss managing by fire suppression + other activities to promote regeneration. Because mentioned active role in regen counted as assisted regen
197,Jake,Faulkner,2011,Ecological Applications,Effects of conservation practices on wetland ecosystem services in the Mississippi Alluvial Valley,10.1890/10-0592.1,Review,,,Government,NA (North America),United States,"Missouri, Kentucky, Tennessee, Arkansas, Mississippi, Louisiana",Mississippi Aluvial Valley,34.624555,-90.594122,Unknown,2000,,,#N/A,193256,1,193256,"(5) >100,000 ha / >1000 km2",,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Querus sp. and Carya sp.,native,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,"Review paper summarizing results of restoration by multiple government programs in multiple states along the Mississippi River. Types of restoration included: Tree/Shrub Establishment, Wetland Wildlife Habitat Management, Upland Wildlife Habitat Management, Wetland Restoration, and Riparian Forest Buffer. Paper says wetland restoration plantings are ""primarily trees."""
207,Jake,Jarzemsky,2013,Ecological Engineering,The impact of manipulating surface topography on the hydrologic restoration of a forested coastal wetland,10.1016/j.ecoleng.2013.06.002,Field,,,NGO,NA (North America),United States,North Carolina,North River Estuary,34.816125,-76.607662,Project actions complete,2002,2003,,#N/A,100,1,100,(1) 100-1000 ha/ 1-10 km2 ,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Mixed species,native,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Purpose of restoration is to improve water quality to protect downstream shellfish fishery
219,Lillian,Parrish,2018,Forest Science,Operational Green Tree Retention and Land Cover Patterns in Intensively Managed Pine Forest Landscapes of the Southeastern United States,10.1093/forsci/fxy009,Remote sensing,,,Company,NA (North America),United States,South Central Plains,"ecoregion including Arkansas, Louisana, Texas",33.370345,-94.03725,Unknown,2008,,,#N/A,41057.6,1,41057.6,"(4) 20,000-100,000 ha/ 200-1000 km2",(8) unknown,N,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pine,native,43467,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,
238,Lillian,Sleeper,2016,Ecological Restoration,Edaphic and Vegetative Responses to Forested Wetland Restoration with Created Microtopography in Arkansas,10.3368/er.34.2.117,Field,Natural Resources Conservation Service Wetland Reserve Program,,Multiple,NA (North America),United States,Arkansas,Bob White Memorial Wetlands Research and Teaching Station,33.14916667,-91.41194444,Project actions complete,2001,,,#N/A,149,1,149,(1) 100-1000 ha/ 1-10 km2 ,(8) unknown,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"bald cypress(Taxodium distichum), water oak (Quercus nigra), overcup oak (Quer-cus lyrata), Nuttall’s oak (Quercus texana), and green ash (Fraxinuspennsylvanica)",native,11,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N,,,N,,,N,,,Y,,Shannon diversity index of 0.85-1.54 depending on landscape feature,Y,,1.34-1.99 kg per m2 depending on landscape feature,Y,,%cover from 59-89 depending on landscape feature,"implemented by governemnt and private landowners on private land; ecosystem functions were not measured before and after restoration but rather across different features of the restoration (swale, hummock, etc.)"
241,Lillian,Sueltenfuss,2019,Journal of Environmental Management,A new approach for hydrologic performance standards in wetland mitigation,10.1016/j.jenvman.2018.11.001,Field,,,,NA (North America),United States,VA and NC,Great Dismal Swamp (historic extent),36.640876,-76.451797,Project actions complete,2000,,,#N/A,458.3,1,458.3,(1) 100-1000 ha/ 1-10 km2 ,(8) unknown,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,native,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,
247,Alice,Wang,2017,Remote Sensing,Continued Reforestation and Urban Expansion in the New Century of a Tropical Island in the Caribbean,10.3390/rs9070731,Remote sensing,,,,NA (North America),United States,Puerto Rico,Entire island,18.277221,-66.50829,Unknown,2000,,,#N/A,531.4,100,53140,"(4) 20,000-100,000 ha/ 200-1000 km2",(8) unknown,N,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,,,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
247,Alice,Wang,2017,Remote Sensing,Continued Reforestation and Urban Expansion in the New Century of a Tropical Island in the Caribbean,10.3390/rs9070731,Remote sensing,,,,NA (North America),United States,Puerto Rico,Entire island,18.277221,-66.50829,Unknown,2000,,,#N/A,744.02,100,74402,"(4) 20,000-100,000 ha/ 200-1000 km2",(8) unknown,N,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,,,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
